Time	subj	trialNr	ground1	speed1	dist1	ground2	speed2	dist2	answ	rTime	Speed	Dist	speed_comparison	antwort	condition
843.8860133	14	27	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(8)	0.7	7	1	2.06902479999997	slow	short	slowfast	1	0
883.158223	14	28	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(7)	0.35	7	1	4.08098100000007	slow	short	fastslow	0	0
1034.0831407	14	30	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(6)	3.5	7	0	1.62848669999994	normal	short	slowfast	0	1
1048.9101856	14	31	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(5)	1.75	35	0	0.658504900000025	normal	long	fastslow	1	2
1086.7829703	14	32	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(8)	1.75	35	0	0.604635200000075	normal	long	fastslow	1	2
1124.5780435	14	33	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(7)	0.7	7	1	0.728648700000122	slow	short	slowfast	1	0
1162.4952652	14	34	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(7)	0.35	7	1	0.707051300000103	slow	short	fastslow	0	0
1200.3903731	14	35	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	2.07675590000008	normal	short	slowfast	0	1
1215.672656	14	36	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	1.3010291999999	normal	short	slowfast	1	1
1230.1666703	14	37	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(8)	0.7	7	0	4.85331639999981	slow	short	slowfast	0	0
1272.2153649	14	38	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(5)	0.7	7	1	1.24809370000003	slow	short	slowfast	1	0
1310.654677	14	39	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(7)	1.75	7	1	1.20892089999984	normal	short	fastslow	0	1
1325.070618	14	40	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(5)	0.35	7	1	1.63242739999987	slow	short	fastslow	0	0
1363.8874761	14	41	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	1.1672094999999	normal	long	slowfast	1	2
1402.2489699	14	42	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	3.75480730000004	slow	short	slowfast	0	0
1443.1982641	14	43	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(6)	0.35	7	1	1.84291039999994	slow	short	fastslow	0	0
1544.4220205	14	46	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	0.804712300000119	normal	long	slowfast	1	2
1582.4058298	14	47	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(5)	0.35	7	1	0.656538499999897	slow	short	fastslow	0	0
1651.2877176	14	49	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(7)	3.5	7	1	2.28266069999995	normal	short	slowfast	1	1
1666.7699967	14	50	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	1.30020470000022	normal	long	fastslow	0	2
1705.2535996	14	51	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(6)	0.35	7	1	1.52823390000003	slow	short	fastslow	0	0
1743.9705555	14	52	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	1.3750536	normal	short	slowfast	0	1
1758.5319496	14	53	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	1.41047830000002	normal	long	fastslow	0	2
1828.4235319	14	55	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	1.53435549999995	normal	long	fastslow	0	2
1867.1515754	14	56	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(8)	1.75	7	1	0.585971500000142	normal	short	fastslow	0	1
1971.2184657	14	57	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(5)	1.75	7	1	1.36712710000006	normal	short	fastslow	0	1
2016.4658319	14	59	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(8)	0.35	7	1	1.65974600000027	slow	short	fastslow	0	0
2090.667748	14	61	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(5)	1.75	7	1	2.25087600000006	normal	short	fastslow	0	1
2106.1278563	14	62	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	4.42013980000002	slow	short	slowfast	0	0
2147.7545534	14	63	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(7)	0.7	7	1	1.60057520000009	slow	short	slowfast	1	0
2186.5381425	14	64	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	3.37611470000002	normal	long	fastslow	0	2
2227.109757	14	65	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(5)	1.75	7	1	2.42057019999993	normal	short	fastslow	0	1
2242.7253251	14	66	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(8)	1.75	35	0	2.74308669999982	normal	long	fastslow	1	2
2282.6639318	14	67	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(6)	1.75	7	1	0.710760899999968	normal	short	fastslow	0	1
2296.5692412	14	68	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	2.89157819999991	normal	short	fastslow	1	1
2312.6511915	14	69	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	1.42303579999998	slow	short	slowfast	0	0
2381.9107544	14	71	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(8)	0.35	7	0	4.97798730000022	slow	short	fastslow	1	0
2424.0705759	14	72	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	0.923682999999983	normal	long	slowfast	1	2
2462.1877348	14	73	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	1.88692279999987	normal	short	fastslow	1	1
2477.2701518	14	74	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(5)	1.75	35	0	1.30194059999985	normal	long	fastslow	1	2
2546.7628689	14	76	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(8)	3.5	35	0	6.67564119999997	normal	long	slowfast	0	2
2590.6332178	14	77	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(7)	0.35	7	1	0.896925600000031	slow	short	fastslow	0	0
2628.7281548	14	78	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(7)	1.75	7	1	1.26510599999983	normal	short	fastslow	0	1
2643.1774898	14	79	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(8)	3.5	7	0	1.13440359999959	normal	short	slowfast	0	1
2657.5158271	14	80	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	3.10350659999995	slow	short	fastslow	1	0
2697.8210094	14	81	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(8)	0.35	7	1	1.08969920000027	slow	short	fastslow	0	0
2766.9581992	14	83	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	0.717850300000009	normal	long	fastslow	0	2
2804.8532162	14	84	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(8)	3.5	35	0	9.2514570000003	normal	long	slowfast	0	2
2946.9374476	14	86	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(7)	1.75	35	0	0.766283399999793	normal	long	fastslow	1	2
2984.8879276	14	87	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(6)	0.35	7	0	4.28265929999998	slow	short	fastslow	1	0
3026.370294	14	88	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	1.0438508999996	slow	short	fastslow	1	0
3064.5984724	14	89	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	2.26648180000029	normal	short	fastslow	1	1
3080.047479	14	90	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(6)	0.7	7	1	3.25918970000021	slow	short	slowfast	1	0
3120.4858245	14	91	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	2.3181297000001	normal	short	slowfast	0	1
3135.9904174	14	92	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	1.89883349999991	normal	long	slowfast	1	2
3175.084917	14	93	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(7)	0.7	7	1	0.666600100000323	slow	short	slowfast	1	0
3212.9354561	14	94	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(8)	0.35	7	0	1.65807530000029	slow	short	fastslow	1	0
3251.7856027	14	95	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(5)	3.5	7	0	0.877263500000026	normal	short	slowfast	0	1
3298.0770646	14	97	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(5)	3.5	7	0	2.72089800000003	normal	short	slowfast	0	1
3313.9814168	14	98	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	3.36975040000016	normal	long	slowfast	1	2
3354.5420709	14	99	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	2.1135075000002	normal	long	fastslow	0	2
3393.8477182	14	100	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	0.710678500000085	normal	short	fastslow	1	1
3407.7415619	14	101	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	0.655392099999972	normal	short	fastslow	1	1
3421.5913197	14	102	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	0.97723840000026	normal	short	fastslow	1	1
3435.7518838	14	103	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	1.59920319999992	normal	long	slowfast	1	2
3505.9554816	14	105	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	1.15382170000021	slow	short	fastslow	1	0
3544.3168566	14	106	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	0.566507699999875	normal	long	slowfast	1	2
3582.0676206	14	107	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(5)	3.5	7	0	1.21442680000018	normal	short	slowfast	0	1
3627.70372	14	109	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(6)	1.75	7	1	3.11239309999974	normal	short	fastslow	0	1
3644.0079261	14	110	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	2.33217939999986	slow	short	slowfast	0	0
3683.5466272	14	111	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(7)	0.35	7	1	2.30087080000021	slow	short	fastslow	0	0
3723.0409999	14	112	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	0.455258299999969	normal	short	slowfast	1	1
3736.6907968	14	113	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(8)	3.5	35	0	2.21001340000021	normal	long	slowfast	0	2
27.8992063	15	1	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	0.944067199999999	normal	short	fastslow	1	1
42.035086	15	2	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(5)	3.5	35	0	2.2370214	normal	long	slowfast	0	2
81.4543466	15	3	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	0.462014499999995	slow	short	slowfast	0	0
119.1049438	15	4	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	0.6600933	normal	long	fastslow	0	2
156.9556171	15	5	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(5)	0.7	7	1	2.0362245	slow	short	slowfast	1	0
196.1830944	15	6	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	0.73617010000001	slow	short	fastslow	1	0
265.2206828	15	8	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(6)	3.5	7	1	2.11000850000005	normal	short	slowfast	1	1
280.5141787	15	9	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	0.566557200000034	normal	long	fastslow	0	2
318.275844	15	10	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	0.622420099999999	normal	long	slowfast	1	2
356.1042901	15	11	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	2.82877809999997	normal	long	slowfast	1	2
427.0630362	15	13	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	1.69599249999999	normal	short	fastslow	1	1
441.9566213	15	14	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(8)	3.5	35	0	5.70126339999996	normal	long	slowfast	0	2
484.8384141	15	15	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(8)	0.7	7	0	1.43264829999998	slow	short	slowfast	0	0
523.4554707	15	16	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	1.20529160000001	slow	short	slowfast	0	0
594.8249596	15	18	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(5)	1.75	7	1	2.48327630000006	normal	short	fastslow	0	1
610.4850307	15	19	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(7)	3.5	35	0	1.98802009999997	normal	long	slowfast	0	2
683.4540824	15	21	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	3.9201137	normal	short	fastslow	1	1
700.5692146	15	22	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(7)	1.75	35	0	2.30392970000003	normal	long	fastslow	1	2
740.0633229	15	23	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(7)	3.5	35	0	1.43194410000001	normal	long	slowfast	0	2
778.6802433	15	24	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	1.44369449999999	normal	short	fastslow	1	1
793.3073817	15	25	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	0.483644199999958	normal	long	fastslow	0	2
830.9690882	15	26	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(8)	0.35	7	0	0.912763999999925	slow	short	fastslow	1	0
869.0529755	15	27	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	0.843336900000054	normal	long	fastslow	0	2
907.0812558	15	28	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	2.43205869999997	normal	long	fastslow	0	2
1060.7494087	15	29	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(6)	3.5	35	0	2.04341909999994	normal	long	slowfast	0	2
1099.9767348	15	30	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(6)	3.5	35	1	2.97639029999982	normal	long	slowfast	1	2
1140.1379493	15	31	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	3.53250719999983	normal	short	fastslow	1	1
1156.8752447	15	32	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	1.44852359999982	slow	short	slowfast	0	0
1195.5033358	15	33	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	1.82494990000009	slow	short	fastslow	1	0
1234.5088494	15	34	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	0.810658999999987	normal	short	slowfast	1	1
1279.8562136	15	36	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.672958599999902	normal	long	slowfast	1	2
1317.7290343	15	37	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	1.41956019999998	normal	short	fastslow	1	1
1332.3339391	15	38	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	3.60345410000014	slow	short	slowfast	0	0
1373.1166811	15	39	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	7.6350480000001	slow	short	fastslow	1	0
1417.953113	15	40	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(8)	0.7	7	0	1.87686250000002	slow	short	slowfast	0	0
1457.0142955	15	41	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	1.57629099999986	slow	short	slowfast	0	0
1527.2733374	15	43	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	1.61177120000002	normal	long	slowfast	1	2
1566.0790882	15	44	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	0.509618700000146	normal	short	slowfast	1	1
1579.7621512	15	45	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(5)	3.5	7	0	1.95981470000015	normal	short	slowfast	0	1
1594.9112386	15	46	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	0.855049300000019	normal	short	fastslow	1	1
1641.3137715	15	48	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	2.10391630000004	normal	long	fastslow	0	2
1680.6082298	15	49	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(5)	3.5	7	0	1.62524749999989	normal	short	slowfast	0	1
1695.4241524	15	50	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	0.514692500000137	normal	long	fastslow	0	2
1733.1414347	15	51	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(7)	0.35	7	1	1.44373080000014	slow	short	fastslow	0	0
1771.7805681	15	52	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(6)	3.5	35	0	2.53297870000006	normal	long	slowfast	0	2
1811.4970583	15	53	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	1.76493299999993	normal	short	fastslow	1	1
1857.5774946	15	55	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	0.37750670000014	normal	long	fastslow	0	2
1895.139243	15	56	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	0.388375400000086	normal	long	fastslow	0	2
2027.471964	15	57	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(6)	1.75	7	1	4.19437879999987	normal	short	fastslow	0	1
2044.8534356	15	58	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(8)	0.7	7	0	2.96019819999992	slow	short	slowfast	0	0
2085.003061	15	59	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(5)	0.35	7	1	2.59867029999987	slow	short	fastslow	0	0
2160.8153602	15	61	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	2.36531160000004	slow	short	slowfast	0	0
2200.3540722	15	62	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	1.4164796	normal	long	slowfast	1	2
2238.9599242	15	63	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	1.71129900000005	normal	short	slowfast	0	1
2253.8757452	15	64	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	2.27583640000012	normal	short	fastslow	1	1
2269.3581948	15	65	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	2.72909799999979	slow	short	fastslow	1	0
2309.274519	15	66	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	2.27585799999997	normal	long	slowfast	1	2
2348.7466243	15	67	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	0.6985437000003	normal	short	fastslow	1	1
2362.6517606	15	68	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(8)	0.35	7	1	2.35476510000035	slow	short	fastslow	0	0
2402.1906238	15	69	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	1.90062590000025	normal	long	slowfast	1	2
2441.2850408	15	70	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	0.367087099999935	normal	short	slowfast	1	1
2581.1033745	15	75	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(6)	3.5	7	1	0.781872300000032	normal	short	slowfast	1	1
2595.0753976	15	76	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	1.84703749999971	slow	short	slowfast	0	0
2634.1142903	15	77	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	9.81809049999993	slow	short	slowfast	0	0
2681.1386828	15	78	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(6)	3.5	35	1	0.527954000000136	normal	long	slowfast	1	2
2718.8559841	15	79	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(6)	0.35	7	0	0.413512799999808	slow	short	fastslow	1	0
2756.451171	15	80	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	0.374660500000118	normal	short	slowfast	1	1
2770.0120605	15	81	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	1.4788553999997	normal	long	fastslow	0	2
2808.673377	15	82	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	3.79322320000028	slow	short	fastslow	1	0
2849.6449754	15	83	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	1.47890369999959	normal	short	fastslow	1	1
2864.3053468	15	84	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(6)	0.35	7	1	0.698163800000202	slow	short	fastslow	0	0
3090.8646509	15	85	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(6)	3.5	7	1	0.321999699999651	normal	short	slowfast	1	1
3104.3811443	15	86	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	0.546695500000169	slow	short	slowfast	0	0
3172.8630922	15	88	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(6)	3.5	7	1	0.333865499999774	normal	short	slowfast	1	1
3186.3907384	15	89	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(5)	0.35	7	1	1.09165589999975	slow	short	fastslow	0	0
3224.6633347	15	90	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(6)	0.35	7	1	4.56907170000022	slow	short	fastslow	0	0
3266.4344803	15	91	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	1.50014800000008	normal	short	fastslow	1	1
3281.1282571	15	92	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(7)	1.75	35	0	0.599578800000018	normal	long	fastslow	1	2
3350.987448	15	94	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	1.51176540000006	slow	short	fastslow	1	0
3389.6932657	15	95	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	0.401952600000186	normal	long	slowfast	1	2
3427.2772423	15	96	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	0.410854400000062	normal	long	fastslow	0	2
3464.861394	15	97	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(6)	3.5	7	1	1.71168679999982	normal	short	slowfast	1	1
3479.777379	15	98	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	4.55346929999996	normal	short	slowfast	0	1
3497.5141515	15	99	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(7)	3.5	7	1	0.5933014000002	normal	short	slowfast	1	1
3511.3082217	15	100	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	0.673450900000262	normal	long	fastslow	0	2
3581.4673112	15	102	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(8)	1.75	35	0	0.486167499999738	normal	long	fastslow	1	2
3619.1291429	15	103	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	2.21103249999987	slow	short	slowfast	0	0
3658.5350878	15	104	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	0.50569889999997	normal	short	slowfast	1	1
3672.2398537	15	105	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	0.815480799999932	slow	short	slowfast	0	0
3710.2349285	15	106	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	0.275685900000099	normal	short	slowfast	1	1
3723.7068386	15	107	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	1.60865600000034	slow	short	slowfast	0	0
3762.5015003	15	108	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	1.67643730000009	slow	short	fastslow	1	0
3801.373906	15	109	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	1.30166650000001	normal	long	fastslow	0	2
3839.85753	15	110	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(5)	1.75	7	1	0.449177599999985	normal	short	fastslow	0	1
3853.4961728	15	111	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	0.411013500000081	slow	short	fastslow	1	0
3891.0915035	15	112	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	1.35829950000016	normal	short	fastslow	1	1
3905.6406956	15	113	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	0.573487900000146	normal	short	fastslow	1	1
35.0996261	16	1	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	2.1986313	normal	long	fastslow	0	2
140.7547472	16	4	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	3.63867149999999	normal	long	fastslow	0	2
181.5816016	16	5	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	4.56717649999999	slow	short	slowfast	0	0
223.3529739	16	6	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(5)	0.7	7	1	4.88779890000001	slow	short	slowfast	1	0
265.4351192	16	7	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	2.74810869999999	normal	short	slowfast	1	1
281.3948403	16	8	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(6)	3.5	35	1	2.578487	normal	long	slowfast	1	2
321.1669739	16	9	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(8)	0.35	7	1	2.90997250000004	slow	short	fastslow	0	0
361.26114	16	10	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	1.66442430000001	normal	long	slowfast	1	2
400.1112045	16	11	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(6)	0.35	7	1	4.24747450000001	slow	short	fastslow	0	0
441.5713635	16	12	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	1.24140390000002	normal	short	fastslow	1	1
455.9986086	16	13	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	3.8100427	normal	long	slowfast	1	2
497.0033856	16	14	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	1.48875750000002	normal	long	fastslow	0	2
567.7401226	16	16	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	4.15819969999995	normal	long	slowfast	1	2
609.1002477	16	17	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	1.17363809999995	slow	short	slowfast	0	0
647.4506006	16	18	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	2.82114360000003	normal	long	slowfast	1	2
687.4557878	16	19	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	2.09891949999997	normal	short	fastslow	1	1
